,HP1509101_A3,HP1509101_A7,HP1509101_A8,HP1509101_B10,HP1509101_B13,HP1509101_B16,HP1509101_B17,HP1509101_B19,HP1509101_B20,HP1509101_B23,HP1509101_C1,HP1509101_C21,HP1509101_C22,HP1509101_C23,HP1509101_D17,HP1509101_D18,HP1509101_D19,HP1509101_D22,HP1509101_D23,HP1509101_D5,HP1509101_D8,HP1509101_E19,HP1509101_E22,HP1509101_E3,HP1509101_E4,HP1509101_F18,HP1509101_F19,HP1509101_F21,HP1509101_F22,HP1509101_F23,HP1509101_F4,HP1509101_F7,HP1509101_G16,HP1509101_G18,HP1509101_G19,HP1509101_G9,HP1509101_H1,HP1509101_H13,HP1509101_H20,HP1509101_H21,HP1509101_H22,HP1509101_H23,HP1509101_H7,HP1509101_I10,HP1509101_I12,HP1509101_I17,HP1509101_I21,HP1509101_I23,HP1509101_I5,HP1509101_J12,HP1509101_J15,HP1509101_J16,HP1509101_J19,HP1509101_J20,HP1509101_J22,HP1509101_J23,HP1509101_J4,HP1509101_J8,HP1509101_J9,HP1509101_K10,HP1509101_K15,HP1509101_K19,HP1509101_K22,HP1509101_K9,HP1509101_L11,HP1509101_L13,HP1509101_L14,HP1509101_L16,HP1509101_L17,HP1509101_L18,HP1509101_L19,HP1509101_L23,HP1509101_L8,HP1509101_M10,HP1509101_M12,HP1509101_N17,HP1509101_N18,HP1509101_N20,HP1509101_N23,HP1509101_N9,HP1509101_O1,HP1509101_O13,HP1509101_O14,HP1509101_O16,HP1509101_O18,HP1509101_O4,HP1509101_O7,HP1509101_O9,HP1509101_P1,HP1509101_P12,HP1509101_P17,HP1509101_P18,HP1509101_P20,HP1509101_P23,HP1509101_P4,HP1509101_P7,HP1509101_P8,HP1509101_P9
COPB2,40.2946884884791,83.3263894675444,319.853781128627,103.432148510577,219.702961595922,73.6966225890676,93.0018551422684,235.991681293234,26.5784077015832,51.4121195503153,131.119044853952,163.354206370814,70.9874352239654,112.721780102351,130.257397922395,104.054820301849,10.9541023113156,58.9718262100282,226.726308281651,200.186841051648,68.2201795291047,226.007853772919,78.6386084111856,293.41001114958,59.4677635165271,0,43.8801778609876,84.8151325976114,136.792168921914,137.096120263392,47.083196007345,206.891795590906,60.8355766452221,76.8285187461586,114.763714263855,51.8510836876491,172.8342903232,68.8511610027024,248.540370368755,176.249165963768,44.729101392353,21.6639867512685,0,20.0076028890979,76.8872284037113,181.997502887203,13.2738664118084,123.335822889758,29.6929746421997,172.495083890109,114.8086097953,23.9171509889742,39.4497325871698,94.0460982624983,184.76888491978,64.622443374584,67.8751459315638,47.4014523805009,83.2928437565073,150.584661315455,160.374635147705,213.896117785462,32.4243701566097,150.323496163744,99.3553822797689,84.0138454817354,198.71234401081,76.6949585847224,85.7081637025927,251.575658068958,47.8801082090446,23.9348970799426,60.0781015319916,89.3211825184342,169.886968536933,117.195881195831,85.7995781027642,103.633238395757,67.0196367535688,77.6156473144986,99.0197049212793,69.7992573359019,81.2243579214506,66.511473229132,165.562913907285,96.6029844639671,95.3061710745771,178.524426948033,114.401076716016,56.0313979579102,110.177839995852,34.1133929180596,56.0119492158327,306.568936205791,112.426922500375,0,89.6636542355371,79.6007883222899
MT2A,0,16.6652778935089,548.320767649075,0,0,47.3764002358292,152.963577536626,811.221404445493,0,257.060597751577,475.774819898626,408.385515927035,212.962305671896,1893.7259057195,251.210695993189,300.10013391403,761.310110636433,1798.64069940586,0,300.280261577472,0,0,225.430677445399,469.456017839329,158.580702710739,113.762407212537,58.5069038146501,71.0080179886979,122.201004236909,0,47.083196007345,22.9879772878784,304.177883226111,0,114.763714263855,8114.69459711708,710.540971328712,527.858901020718,56.6846458735758,0,0,0,18.6008444783393,0,0,24.0879047938945,0,20.5559704816264,0,0,34.0173658652742,1028.43749252589,16.9070282516442,0,0,64.622443374584,656.126410671783,0,69.4107031304227,6.54715918762849,609.423613561279,35.6493529642437,745.760513602023,4557.80840368473,135.123319900486,67.2110763853883,119.227406406486,0,257.124491107778,0,87.7801983832483,167.544279559598,127.665965755482,11.7527871734782,407.72872448864,43.2723253646144,340.239706269582,546.754671536238,1563.79152424994,7.76156473144986,346.568967224478,0,832.098422261972,489.766302869063,1158.94039735099,39.7776994851629,0,18.3101976356957,242.261103633917,61.1251614086293,97.2157411728107,36.2454799754384,0,320.503887851509,37.4756408334583,228.748558650664,841.767739017206,387.024522532513
SFPQ,47.0104699032256,183.318056828598,228.466986520448,107.92919844582,43.9405923191845,94.7528004716584,80.7647689393383,176.993760969926,79.7352231047497,0,56.1938763659795,108.902804247209,141.974870447931,0,102.345098367596,54.2894714618345,0,0,103.91622462909,133.457894034432,96.0950915947604,0,10.4851477881581,176.046006689748,79.2903513553694,85.3218054094025,78.9843201497777,108.484471927177,124.024899822535,245.769874130714,129.478789020199,321.831682030298,45.6266824839166,57.6213890596189,25.5030476141899,25.9255418438245,249.649530466845,45.9007740018016,26.1621442493427,44.0622914909421,104.367903248824,123.966146410037,93.0042223916966,40.0152057781957,101.993262168188,128.468825567437,79.6431984708506,84.5078786466863,29.6929746421997,0,89.2955853963448,95.6686039558968,95.8064934259838,47.0230491312492,184.76888491978,129.244886749168,22.6250486438546,18.9605809522004,55.5285625043382,124.396024564941,160.374635147705,71.2987059284874,0,72.1552781585973,194.736549268347,100.816614578082,0,25.5649861949075,85.7081637025927,79.4449446533552,23.9400541045223,0,15.0195253829979,126.930101473564,147.235372732009,117.195881195831,71.0065473953911,28.5884795574503,67.0196367535688,100.900341508848,0,27.9197029343608,133.568944137497,30.2324878314236,0,28.4126424894021,285.918513223731,29.7540711580056,114.401076716016,15.2812903521573,123.139938818894,119.396875213209,74.6825989544436,69.6747582285889,56.2134612501874,28.0100275898772,165.944673510546,159.20157664458
MYADM,47.0104699032256,16.6652778935089,0,71.9527989638797,43.9405923191845,89.4887560010107,252.083975780359,14.7494800808272,57.3534060928901,274.197970935015,26.2238089707904,108.902804247209,0,22.5443560204703,0,0,43.8164092452623,88.4577393150422,51.958112314545,233.551314560256,231.068350017935,0,57.6683128348694,762.866028988909,0,56.8812036062683,58.5069038146501,29.5866741619575,41.9495984693868,346.920060422607,11.7707990018362,114.939886439392,30.4177883226111,115.242778119238,51.0060952283798,0,307.260960574578,0,200.576439244961,169.954552893634,123.537518131261,50.5493024196266,186.008444783393,60.0228086672936,428.371701106392,326.52493165057,86.2801316767548,54.815921284337,89.078923926599,91.9973780747249,4.25217073315928,119.585754944871,28.178380419407,211.603721090621,277.153327379669,32.311221687292,126.700272405586,0,83.2928437565073,39.2829551257709,64.149854059082,0,32.4243701566097,0,27.8195070383353,84.0138454817354,39.742468802162,25.5649861949075,42.8540818512963,867.273979132461,31.920072139363,0,47.5618303794933,68.1661656061735,0,113.589854082113,136.095882507833,50.0298392255381,111.699394589281,46.5693883886992,0,181.478069073345,101.079200968916,30.2324878314236,0,79.5553989703258,142.959256611866,32.0428458624675,33.6473755047106,20.3750538028764,168.507284699539,196.152009278843,242.718446601942,334.438839497227,18.7378204167291,70.0250689746929,86.9871272434315,68.6213692433533
KIF1A,463.388917617509,299.97500208316,0,903.907036983739,131.821776957553,421.123557651815,0,0,523.174972652217,17.1373731834384,314.685707649485,0,662.549395423677,225.443560204703,0,456.936384803774,60.2475627122357,88.4577393150422,0,200.186841051648,368.975809711179,310.760798937763,104.851477881581,0,99.1129391942118,312.846619834476,207.699508542008,587.788593350888,0,0,765.101935119356,0,228.133412419583,192.071296865396,459.054857055418,233.329876594421,364.872390682311,34.4255805013512,340.107875241455,767.942794556419,313.103709746471,542.803223601229,539.42448987184,480.182469338349,0,0,258.840395030264,246.671645779517,920.482213908189,195.49442840879,365.686683051698,478.343019779484,242.3340716069,673.997037547905,30.7948141532966,0,524.901128537426,587.778009518212,0,19.6414775628855,0,0,745.760513602023,438.944608798134,309.988792712879,0,755.106907241078,0,685.665309620741,0,231.420523010382,167.544279559598,165.214779212977,267.963547555303,566.289895123111,342.572575803197,384.618798391702,264.443435906416,424.457699439269,527.78640173859,396.078819685117,642.153167490298,1.80498573158779,622.789249327327,455.298013245033,153.428269442771,619.490111984751,796.493597152764,383.580080753701,147.719140070854,0,530.889677287303,410.75429424944,250.82912962292,262.329485834208,228.748558650664,100.369762203959,118.028755098568
SUN1,80.5893769769581,83.3263894675444,45.6933973040896,31.4793495466974,87.8811846383689,15.7921334119431,133.384239611938,162.244280889099,118.903402875504,85.6868659171922,74.9251684879726,108.902804247209,23.6624784079885,22.5443560204703,27.9122995547988,135.723678654586,93.1098696461825,29.4859131050141,42.5111828028095,0,0,0,167.762364610529,117.364004459832,158.580702710739,113.762407212537,26.3281067165926,140.043591033265,43.7734940550123,40.9616456884524,11.7707990018362,160.915841015149,106.462259129139,115.242778119238,0,362.957585813544,134.426670251378,40.1631772515764,191.85572449518,56.6515176312112,42.5991441831934,63.7884054342907,0,20.0076028890979,58.0577030803534,48.175809587789,33.1846660295211,125.619819609939,0,114.996722593406,42.5217073315928,23.9171509889742,101.442169509865,54.8602239864574,123.179256613186,32.311221687292,108.600233490502,113.763485713202,13.8821406260845,58.9244326886564,64.149854059082,35.6493529642437,162.121850783049,84.1811578516969,11.9226458735723,84.0138454817354,79.484937604324,51.1299723898149,342.832654810371,86.0653567078015,47.8801082090446,71.8046912398277,162.711524982477,72.8672804755648,22.6515958049245,48.6813660351912,47.3376982635941,35.7355994468129,357.4380626857,7.76156473144986,0,13.9598514671804,55.9545576792215,42.3254829639931,0,39.7776994851629,95.3061710745771,98.4173122918645,67.2947510094213,71.3126883100676,129.620988230414,8.52834822951491,74.6825989544436,41.8048549371534,0,102.703434496216,89.6636542355371,82.345643092024
RDH11,221.620786686635,49.9958336805266,274.160383824537,278.817095985034,263.643553915107,78.9606670597153,99.1203982437334,228.616941252821,269.980667705556,171.373731834384,213.536730190722,326.708412741628,260.287262487873,90.1774240818811,167.473797328793,171.916659629143,399.824734363019,29.4859131050141,448.729151807434,233.551314560256,308.824683674764,169.505890329689,188.732660186845,0,99.1129391942118,170.643610818805,248.654341212263,185.409824748267,60.188554325642,132.080408546438,188.33278402938,45.9759545757569,106.462259129139,249.692685925015,178.521333299329,129.627709219123,115.222860215467,51.6383707520268,17.4414294995618,207.722231314441,198.086020451849,50.5493024196266,93.0042223916966,80.0304115563914,116.115406160707,96.3516191755781,112.827864500372,66.2359048852406,148.464873210998,252.992789705493,110.556439062141,47.8343019779484,264.876775942426,188.092196524997,153.974070766483,193.867330123752,248.8755350824,85.3226142849017,166.585687513015,235.697730754626,0,35.6493529642437,226.970591096268,246.530533708541,43.7163682030983,117.61938367443,238.454812812972,178.954903364352,42.8540818512963,244.955246014512,39.9000901742038,119.674485399713,287.87423650746,209.199611687912,67.9547874147734,293.891209768006,88.7581842442388,307.326155242591,89.3595156714251,155.231294628997,0,153.558366138984,75.8094007266873,217.67391238625,124.172185430464,45.4602279830433,0,238.032569264044,154.777927321669,198.656774578045,181.46938352258,127.925223442724,168.035847647498,111.479613165742,168.640383750562,322.115317283588,121.781978140804,71.3662240130875
HGS,94.0209398064512,66.6611115740355,137.080191912269,71.9527989638797,0,273.73031247368,108.910067206077,81.1221404445493,0,0,56.1938763659795,190.579907432616,165.637348855919,180.354848163762,88.3889485901963,238.270458082496,71.2016650235513,29.4859131050141,89.7458303614868,133.457894034432,27.8749120656557,0,346.009877009216,176.046006689748,39.6451756776847,113.762407212537,119.939152820033,169.630265195223,125.84879540816,321.84150183784,105.937191016526,298.84370474242,152.088941613055,76.8285187461586,89.2606666496646,181.478792906772,0,51.6383707520268,440.396094863935,88.1245829818841,121.407560922101,157.665681356454,18.6008444783393,300.114043336468,160.050965248542,378.715392037342,245.566528618456,45.6799344036142,89.078923926599,22.9993445186812,0,71.7514529669226,0,141.069147393747,153.974070766483,420.045881934796,40.7250875589382,28.4408714283006,69.4107031304227,91.6602286267988,352.824197324951,142.597411856975,97.2731104698291,150.323496163744,75.5100905326243,235.238767348859,39.742468802162,153.389917169445,42.8540818512963,231.714421905619,215.4604869407,0,0,162.188462993999,101.93218112216,183.907382799611,0,64.3240790042633,268.078547014275,217.323812480596,0,41.8795544015412,243.673073764352,0,165.562913907285,39.7776994851629,0,146.481581085566,107.671601615074,308.172688768506,291.647223518432,409.360715016716,93.3532486930545,348.373791142945,18.7378204167291,158.723489675971,18.7356889447391,134.497883716973
XRN2,33.5789070737326,49.9958336805266,274.160383824537,8.99409987048496,263.643553915107,26.3202223532384,29.3690068870321,51.623180282895,43.3647704604779,102.824239100631,37.4625842439863,81.677103185407,23.6624784079885,45.0887120409405,162.821747402993,10.5562861175789,32.8623069339468,14.742956552507,80.2989008497513,0,19.0723082554486,0,36.6980172585533,58.6820022299161,29.7338817582635,28.4406018031342,49.7308682424526,96.6498022623943,20.0628514418807,59.3525886506147,0,91.9519091515138,15.2088941613055,38.4142593730793,63.7576190354747,0,38.4076200718223,22.9503870009008,130.810721246713,37.7676784208075,0,10.8319933756343,0,40.0152057781957,138.083185704624,155.23316422732,19.9107996177126,9.13598688072284,29.6929746421997,183.99475614945,21.2608536657964,47.8343019779484,28.178380419407,23.5115245656246,30.7948141532966,32.311221687292,31.6750681013964,0,97.1749843825918,91.6602286267988,160.374635147705,35.6493529642437,64.8487403132194,54.116458618948,11.9226458735723,117.61938367443,39.742468802162,51.1299723898149,0,79.4449446533552,47.8801082090446,95.7395883197702,40.0520676879944,56.4133784326953,67.9547874147734,54.090406705768,118.344245658985,7.14711988936258,0,0,0,41.8795544015412,48.7346147528704,60.4649756628473,41.3907284768212,51.1427564809238,0,18.3101976356957,100.942126514132,5.09376345071911,155.545185876497,40.5096540901958,0,41.8048549371534,0,0,77.6192827710619,90.5802074012264
HEXA,416.378447714284,383.301391550704,913.867946081791,319.290545402216,307.584146234291,252.674134591089,327.953910238525,427.734922343987,465.821566559327,445.5717027694,247.25305601031,136.128505309012,449.587089751781,270.532272245643,251.210695993189,260.891071191594,438.164092452623,147.42956552507,240.896702549254,200.186841051648,349.169951138213,395.513744102608,89.1237561993436,234.728008919664,148.669408791318,142.203009015671,520.711443950386,112.429361815438,536.225302173901,337.724588941526,470.83196007345,689.639318636353,182.506729935666,460.971112476951,140.266761878044,181.478792906772,268.853340502756,45.9007740018016,231.098940869194,421.739075699017,517.579601825799,296.07448560067,186.008444783393,220.083631780076,265.18248163729,302.437026856676,318.572793883402,157.595773692469,356.315695706396,356.489840039559,221.112878124282,95.6686039558968,394.497325871698,188.092196524997,492.717026452745,355.423438560212,552.051186910052,502.45539523331,249.878531269522,104.754547002056,930.172883856689,106.948058892731,129.697480626439,204.439954782692,178.839688103584,621.702456564842,158.969875208648,204.51988955926,428.540818512963,278.057306286743,167.580378731656,215.414073719483,345.449083808952,253.860202947129,498.335107708338,180.301355685893,414.204859806448,364.503114357492,536.15709402855,473.455448618441,0,279.197029343608,312.262531564688,326.510868579375,82.7814569536424,153.428269442771,190.612342149154,167.080553425724,410.49798115747,101.875269014382,395.344014102764,464.794978508562,634.802091112771,292.633984560074,318.542947084395,205.406868992433,377.390305886887,288.209750822084
TCF25,141.031409709677,416.631947337722,91.3867946081791,310.296445531731,131.821776957553,184.241556472669,516.405037763648,199.117981091167,344.120436557341,119.961612284069,224.775505463918,245.031309556221,544.237003383734,631.241968573168,372.163994063984,383.042381980721,356.008325117757,0,179.491660722974,100.093420525824,419.59078161987,113.003926886459,241.158399127636,352.092013379497,128.846820952475,199.084212621939,266.206412356658,232.748503407399,105.78594396628,484.016180685999,200.103583031216,114.939886439392,288.968989064805,460.971112476951,599.321618933463,207.404334750596,57.6114301077334,131.96472525518,113.369291747152,169.954552893634,240.685164635042,371.89843923011,37.2016889566786,260.098837558272,37.6590506467157,139.174561031391,225.655729000743,223.83167857771,237.543797137597,241.493117446153,446.477926981724,143.502905933845,355.047593284528,227.278070801038,307.948141532966,64.622443374584,466.076002063404,284.408714283006,180.467828139099,242.244889942254,96.224781088623,285.19482371395,194.546220939658,246.530533708541,309.988792712879,134.422152770777,119.227406406486,178.954903364352,514.248982215556,403.845135321222,247.380559080064,406.893250359023,25.0325423049965,357.284730073737,407.72872448864,223.573681050508,372.784373825803,343.061754689404,446.797578357125,271.654765600745,0,195.437920540525,303.237602906749,272.092390482813,372.516556291391,318.221595881303,238.265427686443,180.813201652495,168.236877523553,152.812903521573,181.46938352258,507.436719656137,261.389096340553,236.894177977202,262.329485834208,116.708448291155,260.961381730294,90.5802074012264
